"Time"	"Standard force"	"Standard travel"
"s"	"N"	"mm"
1661,84	275,656	4,61083
1661,94	275,652	4,6111
1662,04	275,675	4,61138
1662,14	275,686	4,61167
1662,24	275,743	4,61194
1662,34	275,764	4,61221
1662,44	275,826	4,6125
1662,52	275,936	4,61272
1662,62	275,977	4,61301
1662,68	276,078	4,61316
1662,78	276,1	4,61342
1662,83	276,212	4,61359
1662,93	276,283	4,61387
1662,98	276,394	4,61401
1663,08	276,484	4,61428
1663,18	276,566	4,61455
1663,26	276,674	4,61477
1663,35	276,784	4,61503
1663,45	276,806	4,6153
1663,54	276,906	4,61554
1663,64	276,975	4,61581
1663,73	277,089	4,61609
1663,83	277,18	4,61637
1663,93	277,271	4,61664
1664,03	277,322	4,61692
1664,13	277,42	4,61719
1664,23	277,481	4,61747
1664,3	277,585	4,61766
1664,4	277,643	4,61793
1664,5	277,691	4,6182
1664,6	277,763	4,61848
1664,7	277,831	4,61876
1664,8	277,885	4,61904
1664,9	277,876	4,61932
1665	277,844	4,6196
1665,1	277,809	4,61988
1665,2	277,826	4,62015
1665,3	277,793	4,62044
1665,4	277,728	4,6207
1665,5	277,659	4,62099
1665,55	277,542	4,62113
1665,59	277,432	4,62126
1665,63	277,332	4,62137
1665,73	277,265	4,62164
1665,83	277,261	4,62194
1665,93	277,194	4,62221
1666,03	277,204	4,62248
1666,13	277,212	4,62276
1666,23	277,221	4,62304
1666,33	277,211	4,62331
1666,43	277,217	4,62359
1666,53	277,244	4,62387
1666,63	277,316	4,62415
1666,73	277,373	4,62443
1666,83	277,336	4,62471
1666,93	277,428	4,62498
1667,03	277,474	4,62526
1667,13	277,539	4,62554
1667,23	277,603	4,62582
1667,33	277,677	4,62609
1667,43	277,697	4,62637
1667,53	277,708	4,62665
1667,63	277,755	4,62693
1667,73	277,787	4,6272
1667,83	277,826	4,62748
1667,93	277,845	4,62775
1668,03	277,891	4,62802
1668,13	277,973	4,62831
1668,22	278,083	4,62857
1668,32	278,063	4,62885
1668,42	278,155	4,62912
1668,52	278,212	4,62939
1668,62	278,19	4,62967
1668,72	278,213	4,62995
1668,82	278,265	4,63024
1668,91	278,371	4,63047
1669,01	278,418	4,63074
1669,11	278,501	4,63102
1669,2	278,607	4,63128
1669,3	278,679	4,63158
1669,4	278,67	4,63183
1669,5	278,756	4,6321
1669,6	278,817	4,6324
1669,7	278,812	4,63267
1669,75	278,704	4,63278
1669,82	278,602	4,63299
1669,92	278,656	4,63328
1669,98	278,555	4,63346
1670,08	278,549	4,63374
1670,18	278,512	4,634
1670,28	278,492	4,63427
1670,38	278,503	4,63456
1670,48	278,503	4,63485
1670,58	278,487	4,63513
1670,68	278,458	4,63538
1670,78	278,46	4,63567
1670,88	278,51	4,63596
1670,98	278,487	4,63622
1671,08	278,505	4,6365
1671,18	278,506	4,63679
1671,28	278,477	4,63706
1671,38	278,515	4,63734
1671,48	278,518	4,63762
1671,58	278,59	4,63791
1671,68	278,655	4,63818
1671,78	278,717	4,63846
1671,88	278,745	4,63873
1671,98	278,814	4,639
1672,08	278,921	4,63927
1672,18	278,999	4,63955
1672,28	279,089	4,63983
1672,36	279,19	4,64005
1672,46	279,233	4,64033
1672,53	279,337	4,64052
1672,63	279,408	4,6408
1672,67	279,102	4,64091
1672,67	278,986	4,64091
1672,69	278,885	4,64096
1672,79	278,886	4,64122
1672,89	278,92	4,64151
1672,99	278,99	4,64179
1673,09	279,034	4,64206
1673,19	279,12	4,64234
1673,28	279,225	4,64262
1673,38	279,274	4,6429
1673,48	279,286	4,64318
1673,58	279,34	4,64345
1673,68	279,373	4,64372
1673,75	279,486	4,6439
1673,85	279,568	4,64419
1673,95	279,607	4,64445
1674,02	279,71	4,64465
1674,12	279,801	4,64493
1674,22	279,897	4,64521
1674,32	279,958	4,64548
1674,42	280,047	4,64576
1674,5	280,158	4,64601
1674,6	280,216	4,64627
1674,68	280,318	4,6465
1674,74	280,418	4,64666
1674,82	280,519	4,64691
1674,92	280,589	4,64717
1674,97	280,692	4,64731
1675,04	280,806	4,64751
1675,14	280,894	4,64778
1675,22	280,994	4,64799
1675,28	281,095	4,64817
1675,35	281,195	4,64839
1675,44	281,308	4,64861
1675,54	281,37	4,64888
1675,64	281,395	4,64916
1675,74	281,462	4,64944
1675,84	281,557	4,64971
1675,94	281,657	4,64999
1676,02	281,77	4,65023
1676,12	281,839	4,6505
1676,22	281,924	4,65077
1676,32	282,003	4,65105
1676,42	282,105	4,65133
1676,52	282,127	4,6516
1676,62	282,234	4,65189
1676,72	282,265	4,65216
1676,81	282,366	4,65241
1676,91	282,474	4,6527
1677,01	282,527	4,65298
1677,11	282,604	4,65324
1677,2	282,706	4,65351
1677,3	282,781	4,6538
1677,4	282,829	4,65406
1677,5	282,851	4,65433
1677,6	282,9	4,65461
1677,7	282,998	4,6549
1677,8	283,045	4,65517
1677,9	283,074	4,65545
1678	283,151	4,65573
1678,1	283,185	4,65601
1678,2	283,262	4,65629
1678,3	283,343	4,65657
1678,4	283,403	4,65684
1678,5	283,4	4,65712
1678,6	283,38	4,65739
1678,61	283,241	4,6574
1678,71	283,204	4,65768
1678,81	283,215	4,65796
1678,91	283,246	4,65824
1679,01	283,271	4,65851
1679,11	283,318	4,6588
1679,21	283,382	4,65908
1679,31	283,347	4,65935
1679,41	283,389	4,65963
1679,51	283,439	4,65992
1679,61	283,433	4,66019
1679,71	283,412	4,66045
1679,81	283,36	4,66075
1679,91	283,373	4,66102
1680,01	283,407	4,6613
1680,11	283,404	4,66157
1680,21	283,44	4,66185
1680,31	283,481	4,66214
1680,41	283,543	4,66242
1680,51	283,552	4,66269
1680,61	283,6	4,66296
1680,71	283,677	4,66324
1680,81	283,716	4,66352
1680,91	283,804	4,6638
1681,01	283,887	4,66408
1681,11	283,905	4,66435
1681,21	283,926	4,66465
1681,31	283,955	4,66491
1681,41	283,932	4,66517
1681,5	284,037	4,66544
1681,6	284,078	4,66572
1681,7	284,168	4,666
1681,8	284,193	4,66626
1681,88	284,297	4,6665
1681,95	284,411	4,6667
1682,05	284,441	4,66697
1682,15	284,5	4,66724
1682,25	284,597	4,66752
1682,35	284,664	4,6678
1682,45	284,734	4,66809
1682,55	284,764	4,66836
1682,6	284,864	4,66851
1682,7	284,888	4,66878
1682,76	284,989	4,66897
1682,86	285,038	4,66923
1682,96	285,146	4,66952
1683,06	285,25	4,66978
1683,16	285,248	4,67006
1683,26	285,342	4,67034
1683,36	285,404	4,67061
1683,46	285,457	4,67089
1683,51	285,559	4,67101
1683,61	285,599	4,67129
1683,66	285,71	4,67143
1683,76	285,788	4,67171
1683,83	285,894	4,67191
1683,93	285,947	4,67219
1684,03	286,015	4,67246
1684,13	286,083	4,67274
1684,23	286,12	4,67302
1684,32	286,224	4,67327
1684,42	286,272	4,67355
1684,52	286,315	4,67383
1684,62	286,375	4,6741
1684,68	286,477	4,67428
1684,78	286,554	4,67458
1684,88	286,573	4,67484
1684,98	286,625	4,67511
1685,08	286,674	4,67539
1685,18	286,728	4,67567
1685,28	286,716	4,67595
1685,38	286,763	4,67622
1685,48	286,768	4,67649
1685,58	286,786	4,67678
1685,68	286,805	4,67707
1685,78	286,822	4,67734
1685,82	286,668	4,67744
1685,82	286,32	4,67745
1685,83	286,058	4,67745
1685,83	285,942	4,67746
1685,85	285,839	4,67751
1685,88	285,738	4,6776
1685,9	285,63	4,67766
1685,97	285,521	4,67788
1686,04	285,416	4,67804
1686,13	285,314	4,67829
1686,23	285,286	4,67858
1686,33	285,271	4,67885
1686,43	285,257	4,67912
1686,53	285,246	4,67941
1686,61	285,131	4,67965
1686,71	285,088	4,67992
1686,81	285,073	4,6802
1686,91	285,127	4,68049
1687,01	285,101	4,68075
1687,09	285,209	4,68098
1687,19	285,255	4,68126
1687,29	285,291	4,68153
1687,39	285,328	4,6818
1687,48	285,434	4,68205
1687,58	285,476	4,68232
1687,68	285,537	4,68259
1687,78	285,568	4,68286
1687,84	285,681	4,68306
1687,94	285,76	4,68335
1688,04	285,786	4,68361
1688,14	285,813	4,68388
1688,24	285,834	4,68417
1688,34	285,876	4,68445
1688,44	285,813	4,68471
1688,54	285,816	4,68499
1688,64	285,92	4,68527
1688,74	285,955	4,68555
1688,84	286,01	4,68582
1688,94	286,072	4,68611
1688,95	285,972	4,68615
1689,05	285,913	4,68642
1689,15	285,852	4,68669
1689,25	285,848	4,68697
1689,35	285,761	4,68724
1689,38	285,165	4,68732
1689,38	280,821	4,68733
1689,38	271,758	4,68733
1689,38	263,446	4,68734
1689,39	258,79	4,68735
1689,39	257,329	4,68735
1689,39	256,727	4,68736
1689,39	255,856	4,68737
1689,39	255,126	4,68738
1689,4	254,196	4,68739
1689,4	253,547	4,6874
1689,4	253,188	4,68741
1689,4	252,778	4,68741
1689,4	252,583	4,68742
1689,41	252,313	4,68743
1689,41	252,051	4,68743
1689,41	251,94	4,68744
1689,41	251,651	4,68744
1689,41	251,499	4,68745
1689,42	251,26	4,68746
1689,42	251,158	4,68747
1689,42	250,972	4,68747
1689,42	250,854	4,68748
1689,43	250,62	4,68749
1689,43	250,461	4,6875
1689,44	250,281	4,68751
1689,44	250,162	4,68751
1689,44	250,031	4,68753
1689,45	249,868	4,68753
1689,45	249,702	4,68755
1689,45	249,556	4,68756
1689,46	249,429	4,68757
1689,46	249,276	4,68757
1689,47	249,132	4,68758
1689,47	249,008	4,68759
1689,47	248,876	4,68761
1689,48	248,75	4,68762
1689,48	248,597	4,68763
1689,49	248,456	4,68765
1689,5	248,339	4,68766
1689,5	248,226	4,68767
1689,5	248,12	4,68768
1689,51	248,001	4,68769
1689,51	247,864	4,68771
1689,52	247,747	4,68772
1689,53	247,612	4,68774
1689,53	247,508	4,68776
1689,54	247,403	4,68778
1689,55	247,289	4,68779
1689,55	247,183	4,6878
1689,56	247,05	4,68783
1689,57	246,939	4,68785
1689,57	246,817	4,68787
1689,58	246,696	4,6879
1689,59	246,578	4,68792
1689,6	246,478	4,68794
1689,61	246,372	4,68797
1689,62	246,261	4,68799
1689,63	246,158	4,68801
1689,63	246,056	4,68803
1689,65	245,932	4,68807
1689,66	245,816	4,68809
1689,67	245,691	4,68812
1689,68	245,57	4,68815
1689,69	245,452	4,6882
1689,71	245,341	4,68825
1689,72	245,22	4,68826
1689,72	245,111	4,68828
1689,74	244,979	4,68831
1689,75	244,876	4,68836
1689,77	244,758	4,68841
1689,79	244,64	4,68846
1689,81	244,538	4,68854
1689,84	244,434	4,68862
1689,87	244,327	4,68869
1689,89	244,227	4,68874
1689,92	244,125	4,68884
1689,96	244,023	4,68894
1689,99	243,905	4,68902
1690,03	243,8	4,68913
1690,09	243,694	4,68931
1690,17	243,588	4,68953
1690,27	243,494	4,6898
1690,37	243,453	4,69009
1690,47	243,407	4,69037
1690,57	243,4	4,69064
1690,67	243,424	4,69091
1690,77	243,479	4,6912
1690,87	243,506	4,69147
1690,96	243,611	4,69171
1691,06	243,68	4,692
1691,16	243,759	4,69227
1691,26	243,787	4,69256
1691,36	243,797	4,69283
1691,46	243,854	4,6931
1691,56	243,877	4,69338
1691,66	243,909	4,69366
1691,72	244,014	4,69384
1691,82	244,043	4,69411
1691,92	244,128	4,6944
1692,02	244,171	4,69466
1692,12	244,242	4,69495
1692,22	244,344	4,69522
1692,32	244,365	4,69549
1692,42	244,454	4,69577
1692,48	244,563	4,69596
1692,58	244,641	4,69623
1692,68	244,753	4,69649
1692,78	244,837	4,69678
1692,88	244,924	4,69705
1692,96	245,028	4,69729
1693,05	245,131	4,69752
1693,15	245,225	4,69779
1693,2	245,339	4,69794
1693,3	245,428	4,69822
1693,38	245,534	4,69845
1693,48	245,65	4,69871
1693,55	245,75	4,69891
1693,61	245,859	4,69908
1693,69	245,962	4,69931
1693,76	246,068	4,6995
1693,83	246,172	4,69971
1693,91	246,278	4,6999
1693,99	246,387	4,70013
1694,06	246,502	4,70033
1694,13	246,602	4,70052
1694,22	246,71	4,70077
1694,25	246,813	4,70087
1694,34	246,918	4,70112
1694,39	247,018	4,70123
1694,46	247,127	4,70145
1694,53	247,233	4,70163
1694,6	247,336	4,70182
1694,66	247,437	4,70201
1694,75	247,546	4,70224
1694,84	247,646	4,70249
1694,92	247,752	4,70271
1695	247,852	4,70293
1695,04	247,958	4,70306
1695,13	248,06	4,7033
1695,21	248,163	4,70354
1695,28	248,27	4,70373
1695,37	248,375	4,70396
1695,44	248,485	4,70418
1695,5	248,587	4,70434
1695,59	248,689	4,70458
1695,68	248,795	4,70483
1695,76	248,9	4,70504
1695,83	249,003	4,70525
1695,91	249,104	4,70549
1695,98	249,208	4,70567
1696,08	249,316	4,70593
1696,18	249,415	4,70622
1696,28	249,515	4,70649
1696,36	249,622	4,70672
1696,46	249,707	4,707
1696,53	249,809	4,70719
1696,63	249,891	4,70747
1696,72	249,995	4,70772
1696,82	250,058	4,70801
1696,92	250,079	4,70827
1696,97	250,181	4,70842
1697,07	250,245	4,7087
1697,14	250,349	4,70888
1697,24	250,413	4,70916
1697,33	250,525	4,70943
1697,43	250,572	4,7097
1697,53	250,651	4,70998
1697,63	250,726	4,71026
1697,73	250,785	4,71053
1697,83	250,846	4,71082
1697,93	250,921	4,7111
1698,03	250,985	4,71137
1698,11	251,087	4,71158
1698,21	251,146	4,71186
1698,31	251,169	4,71213
1698,41	251,227	4,71241
1698,51	251,275	4,71268
1698,61	251,34	4,71295
1698,69	251,443	4,71319
1698,79	251,454	4,71346
1698,89	251,514	4,71372
1698,99	251,551	4,71401
1699,04	251,653	4,71417
1699,14	251,74	4,71445
1699,24	251,813	4,71472
1699,34	251,862	4,71499
1699,4	251,965	4,71516
1699,47	252,066	4,71535
1699,56	252,171	4,71561
1699,66	252,226	4,71589
1699,72	252,343	4,71606
1699,82	252,396	4,71634
1699,91	252,503	4,71657
1700,01	252,58	4,71685
1700,11	252,677	4,71713
1700,2	252,78	4,71738
1700,3	252,819	4,71765
1700,38	252,94	4,71789
1700,48	252,973	4,71817
1700,58	253,056	4,71844
1700,68	253,162	4,71871
1700,78	253,212	4,71899
1700,85	253,326	4,71919
1700,94	253,44	4,71944
1701,04	253,488	4,71972
1701,14	253,597	4,71999
1701,24	253,687	4,72027
1701,32	253,798	4,72048
1701,42	253,852	4,72075
1701,46	253,959	4,7209
1701,56	253,991	4,72118
1701,66	254,072	4,72145
1701,76	254,157	4,72173
1701,86	254,26	4,72201
1701,96	254,317	4,72229
1702,06	254,379	4,72256
1702,16	254,394	4,72284
1702,26	254,455	4,72312
1702,36	254,536	4,7234
1702,46	254,596	4,72367
1702,56	254,669	4,72396
1702,66	254,743	4,72423
1702,76	254,801	4,72452
1702,86	254,867	4,72479
1702,96	254,943	4,72506
1703,06	254,958	4,72534
1703,1	255,058	4,72545
1703,2	255,114	4,72574
1703,3	255,189	4,726
1703,4	255,25	4,72628
1703,5	255,328	4,72656
1703,6	255,412	4,72683
1703,69	255,525	4,72708
1703,78	255,63	4,72734
1703,88	255,714	4,72762
1703,97	255,817	4,72786
1704,04	255,923	4,72806
1704,12	256,029	4,72828
1704,22	256,088	4,72856
1704,32	256,147	4,72883
1704,42	256,13	4,72911
1704,52	256,221	4,72939
1704,62	256,306	4,72967
1704,72	256,378	4,72995
1704,82	256,42	4,73022
1704,92	256,492	4,73049
1705	256,606	4,73071
1705,1	256,666	4,73099
1705,13	256,772	4,73107
1705,23	256,819	4,73135
1705,33	256,916	4,73162
1705,43	256,98	4,73188
1705,51	257,082	4,73214
1705,61	257,113	4,73242
1705,68	257,217	4,73261
1705,78	257,278	4,73289
1705,88	257,348	4,73315
1705,98	257,36	4,73342
1706,04	257,472	4,73361
1706,14	257,538	4,73388
1706,24	257,49	4,73415
1706,34	257,5	4,73445
1706,44	257,482	4,73473
1706,54	257,457	4,73499
1706,64	257,417	4,73527
1706,74	257,454	4,73556
1706,84	257,45	4,73583
1706,94	257,44	4,73611
1707,04	257,448	4,73639
1707,14	257,514	4,73666
1707,24	257,559	4,73693
1707,34	257,605	4,73722
1707,44	257,665	4,7375
1707,54	257,675	4,73777
1707,62	257,571	4,73801
1707,71	257,677	4,73825
1707,81	257,635	4,73852
1707,91	257,654	4,73879
1708,01	257,731	4,73908
1708,11	257,761	4,73936
1708,21	257,825	4,73963
1708,29	257,927	4,73987
1708,39	257,967	4,74015
1708,49	257,988	4,74043
1708,57	258,093	4,74065
1708,67	258,059	4,74091
1708,73	258,161	4,74107
1708,83	258,174	4,74136
1708,93	258,17	4,74164
1709,03	258,169	4,74191
1709,13	258,206	4,74218
1709,23	258,171	4,74246
1709,33	258,173	4,74274
1709,43	258,222	4,74303
1709,53	258,212	4,7433
1709,63	258,184	4,74358
1709,73	258,188	4,74385
1709,83	258,239	4,74413
1709,93	258,296	4,74441
1710,03	258,371	4,74469
1710,13	258,39	4,74497
1710,23	258,425	4,74524
1710,33	258,437	4,74551
1710,42	258,539	4,74578
1710,52	258,519	4,74606
1710,62	258,602	4,74635
1710,72	258,607	4,74662
1710,82	258,691	4,74689
1710,92	258,774	4,74718
1711,02	258,827	4,74746
1711,12	258,879	4,74772
1711,21	258,982	4,74797
1711,31	259,099	4,74824
1711,41	259,154	4,74851
1711,42	259,014	4,74856
1711,52	259,016	4,74883
1711,62	258,976	4,74913
1711,72	258,993	4,7494
1711,82	258,998	4,74967
1711,92	259,042	4,74995
1712,02	259,077	4,75023
1712,12	259,148	4,75052
1712,22	259,233	4,75079
1712,32	259,268	4,75106
1712,42	259,282	4,75135
1712,48	259,387	4,7515
1712,58	259,356	4,75177
1712,68	259,374	4,75205
1712,78	259,405	4,75233
1712,88	259,465	4,75261
1712,98	259,524	4,75289
1713,08	259,605	4,75317
1713,18	259,618	4,75343
1713,28	259,657	4,75371
1713,38	259,72	4,754
1713,48	259,697	4,75427
1713,58	259,677	4,75454
1713,68	259,719	4,75482
1713,78	259,806	4,75511
1713,88	259,809	4,75538
1713,98	259,799	4,75566
1714,08	259,852	4,75595
1714,18	259,752	4,75621
1714,18	259,557	4,75622
1714,18	259,405	4,75622
1714,24	259,298	4,75638
1714,32	259,193	4,75659
1714,42	259,221	4,75688
1714,52	259,247	4,75716
1714,62	259,219	4,75744
1714,72	259,212	4,75771
1714,82	259,127	4,75799
1714,92	259,138	4,75827
1715,02	259,118	4,75854
1715,12	259,161	4,75882
1715,22	259,206	4,75911
1715,32	259,173	4,75938
1715,42	259,217	4,75966
1715,52	259,248	4,75994
1715,62	259,29	4,76021
1715,72	259,256	4,76048
1715,82	259,303	4,76077
1715,92	259,323	4,76106
1716,02	259,357	4,76133
1716,12	259,322	4,76158
1716,22	259,413	4,76188
1716,32	259,521	4,76216
1716,42	259,524	4,76243
1716,52	259,561	4,76271
1716,62	259,619	4,76298
1716,72	259,673	4,76325
1716,82	259,719	4,76354
1716,86	259,824	4,76366
1716,96	259,816	4,76394
1717,06	259,866	4,76421
1717,16	259,894	4,7645
1717,26	259,906	4,76477
1717,36	259,873	4,76505
1717,46	259,892	4,76533
1717,56	259,889	4,7656
1717,66	259,906	4,76587
1717,76	259,935	4,76616
1717,86	259,965	4,76644
1717,96	260,06	4,76671
1718,06	260,107	4,767
1718,16	260,206	4,76728
1718,26	260,233	4,76754
1718,36	260,309	4,76782
1718,46	260,399	4,76812
1718,56	260,477	4,76838
1718,66	260,531	4,76865
1718,76	260,648	4,76892
1718,86	260,75	4,76921
1718,96	260,853	4,7695
1719,06	260,92	4,76978
1719,13	261,02	4,76998
1719,23	261,084	4,77025
1719,3	261,186	4,77044
1719,39	261,287	4,7707
1719,49	261,331	4,77099
1719,59	261,37	4,77125
1719,66	261,494	4,77145
1719,76	261,584	4,77172
1719,86	261,619	4,77199
1719,94	261,722	4,77221
1720,02	261,826	4,77244
1720,11	261,931	4,7727
1720,21	261,943	4,77296
1720,26	262,048	4,77311
1720,34	262,158	4,77336
1720,44	262,217	4,77362
1720,54	262,293	4,77389
1720,64	262,371	4,77417
1720,74	262,388	4,77445
1720,82	262,492	4,77466
1720,92	262,552	4,77494
1721,02	262,612	4,77522
1721,12	262,677	4,7755
1721,22	262,768	4,77577
1721,32	262,853	4,77605
1721,4	262,96	4,77628
1721,5	263,048	4,77657
1721,6	263,085	4,77683
1721,7	263,155	4,77711
1721,8	263,254	4,77739
1721,9	263,344	4,77768
1722	263,385	4,77795
1722,1	263,326	4,77823
1722,2	263,317	4,7785
1722,3	263,289	4,77878
1722,4	263,286	4,77905
1722,5	263,261	4,77933
1722,6	263,266	4,77961
1722,7	263,266	4,77988
1722,8	263,304	4,78017
1722,9	263,224	4,78045
1722,95	263,122	4,78056
1723,05	263,038	4,78085
1723,08	262,937	4,78095
1723,11	262,824	4,78103
1723,15	262,723	4,78112
1723,21	262,616	4,78129
1723,27	262,504	4,78145
1723,31	262,387	4,78157
1723,39	262,283	4,78181
1723,46	262,167	4,782
1723,56	262,099	4,78228
1723,61	261,999	4,78241
1723,71	261,937	4,7827
1723,75	261,834	4,78281
1723,85	261,744	4,78308
1723,95	261,689	4,78337
1724,05	261,607	4,78364
1724,15	261,583	4,78392
1724,19	261,477	4,78403
1724,29	261,469	4,78432
1724,35	261,368	4,78447
1724,45	261,333	4,78475
1724,55	261,328	4,78504
1724,64	261,222	4,78527
1724,74	261,215	4,78556
1724,84	261,192	4,78584
1724,94	261,176	4,78611
1725,04	261,233	4,7864
1725,14	261,206	4,78667
1725,24	261,236	4,78695
1725,34	261,262	4,78723
1725,44	261,267	4,78751
1725,54	261,314	4,78777
1725,64	261,39	4,78805
1725,74	261,406	4,78834
1725,84	261,495	4,78862
1725,94	261,55	4,78889
1726,04	261,596	4,78917
1726,14	261,605	4,78945
1726,24	261,582	4,78972
1726,34	261,623	4,79
1726,44	261,688	4,79028
1726,54	261,793	4,79054
1726,64	261,881	4,79083
1726,74	261,941	4,79111
1726,84	261,993	4,79138
1726,94	262,018	4,79165
1727,04	262,019	4,79194
1727,14	262,099	4,79223
1727,24	262,108	4,79249
1727,34	262,208	4,79275
1727,44	262,281	4,79304
1727,54	262,387	4,79333
1727,64	262,456	4,7936
1727,74	262,534	4,79387
1727,81	262,638	4,79408
1727,91	262,703	4,79436
1728	262,804	4,79463
1728,08	262,912	4,79483
1728,18	262,976	4,79509
1728,25	263,076	4,7953
1728,35	263,034	4,79558
1728,45	263,132	4,79586
1728,55	263,187	4,79613
1728,64	263,301	4,79638
1728,74	263,374	4,79665
1728,8	263,482	4,79682
1728,9	263,568	4,79711
1728,96	263,675	4,79728
1729,06	263,733	4,79756
1729,14	263,845	4,79778
1729,24	263,936	4,79804
1729,33	264,052	4,7983
1729,43	264,159	4,79859
1729,5	264,28	4,79878
1729,6	264,343	4,79905
1729,7	264,368	4,79931
1729,8	264,475	4,79959
1729,9	264,551	4,79987
1730	264,612	4,80015
1730,06	264,73	4,80034
1730,16	264,769	4,8006
1730,23	264,873	4,80082
1730,33	264,928	4,80109
1730,42	265,034	4,80134
1730,52	265,07	4,8016
1730,61	265,179	4,80187
1730,7	265,282	4,80212
