C:\EA\AEwin for PCI2\AEData\MASTER\charcoal-2023-02-21-01.DTA
PCI2 (r) Location Version 
 Version E3.10

Four Channel DiSP Test
Tue Feb 21 11:50:24 2023

 ID     SSSSSSSS.mmmuuun      PARA1      PARA2  CH  DURATION AMP  ABS-ENERGY
  1      632.6961500     1.8455   408.6734   2        27  25 294.293E-03
  1      632.6961612     1.8455   408.6734   1        85  32   1.529E+00
  1      632.8044912     1.8455   408.6429   1        26  25 393.396E-03
  1      632.8157182     1.8479   408.5818   1        37  26 490.922E-03
  1      632.8597880     1.8476   408.6734   1       121  30   2.446E+00
  1      632.9129360     1.8476   408.6429   1         1  24 200.572E-03
  1      632.9432220     1.8476   408.8565   2        10  24 186.701E-03
  1      632.9432290     1.8476   408.8565   1        73  27   1.163E+00
  1      633.1448202     1.8455   408.8870   1        95  33   3.067E+00
  1      633.2862935     1.8470   408.6734   1        36  27 450.891E-03
  1      633.2935697     1.8455   408.6734   1        36  23 128.739E-03
  1      633.3037097     1.8488   408.6734   2        28  29 513.698E-03
  1      633.3037955     1.8488   408.6734   1         5  25 192.688E-03
  1      633.3052447     1.8455   408.8870   1         5  23 127.905E-03
  1      633.4361065     1.8479   408.9175   1        29  24 242.150E-03
  1      633.5810125     1.8494   409.1311   1       118  35   6.260E+00
  1      633.7126330     1.8500   409.1617   2         1  25 100.738E-03
  1      633.7491990     1.8485   409.1617   1        50  26 591.500E-03
  1      633.9272667     1.8488   409.5889   1        43  25 537.526E-03
  1      634.2594182     1.8503   410.3824   2        72  36   1.794E+00
  1      634.2594465     1.8503   410.3824   1        98  32   3.440E+00
  1      634.4579458     1.8503   410.6266   1         3  24 196.834E-03
  1      634.6620863     1.8525   411.0233   2         5  23 187.887E-03
  1      634.6621430     1.8525   411.0233   1         7  24 205.465E-03
  1      634.6631405     1.8503   411.0843   1        89  29   1.813E+00
  1      634.7345875     1.8503   411.2674   1        37  26 670.471E-03
  1      634.7633350     1.8500   411.3285   1        29  25 373.186E-03
  1      634.7742085     1.8503   411.1148   2         5  23  82.279E-03
  1      634.9620370     1.8525   411.3590   2        91  35   1.741E+00
  1      634.9620560     1.8525   411.3590   1        68  28   1.107E+00
  1      634.9887142     1.8503   411.5421   1        61  26 643.746E-03
  1      634.9940337     1.8525   411.4505   2        26  31 532.884E-03
  1      634.9940572     1.8525   411.4505   1        35  25 345.074E-03
  1      635.1597200     1.8525   412.2135   1        20  24 240.230E-03
  1      635.2433357     1.8528   411.9999   1        62  26 712.094E-03
  1      635.2582607     1.8543   412.0609   1        69  29   1.338E+00
  1      635.2650107     1.8500   412.0914   2         1  25 137.049E-03
  1      635.2942732     1.8516   412.0914   2        22  23 179.535E-03
  1      635.4298243     1.8543   412.3051   1       134  28 964.811E-03
  1      635.4299183     1.8543   412.3051   2        34  28 357.017E-03
  1      635.4706582     1.8528   412.2135   1        56  31   1.175E+00
  1      635.7587408     1.8543   412.5797   1         0  23 212.048E-03
  1      635.9450067     1.8543   412.7934   2         8  26 170.089E-03
  1      636.2556810     1.8567   413.1901   1         0  23 246.655E-03
  1      636.5599687     1.8549   413.8005   1       106  31   2.550E+00
  1      636.6174243     1.8561   414.0141   1        65  32   2.561E+00
  1      636.6576445     1.8564   414.1362   1        85  36   3.873E+00
  1      636.6657030     1.8537   414.0446   2        35  28 432.072E-03
  1      636.6657297     1.8537   414.0446   1        85  23 202.321E-03
  1      636.7668815     1.8574   414.0141   1        14  24 206.841E-03
  1      636.8972488     1.8589   414.2277   2        35  23  82.902E-03
  1      637.1181705     1.8577   414.5329   1        20  24 321.899E-03
  1      637.3661395     1.8589   414.7771   1       117  34   5.350E+00
  1      637.7707200     1.8601   415.4790   1       117  23 173.711E-03
  1      637.7861050     1.8601   415.5095   1       117  23 111.506E-03
  1      638.1396835     1.8601   416.4556   1        46  27 638.256E-03
  1      638.2818227     1.8613   416.6387   1        85  32   2.629E+00
  1      638.3258288     1.8641   416.4861   1         1  23 173.219E-03
  1      638.3706325     1.8616   416.7303   1        57  26 523.051E-03
  1      638.7240352     1.8622   417.4627   1         3  23 211.485E-03
  1      638.7549148     1.8616   417.7068   2         2  25 165.772E-03
  1      638.8844782     1.8625   417.7068   1        87  31   2.194E+00
  1      639.0444978     1.8625   417.8594   2         0  23 145.040E-03
  1      639.2568550     1.8644   418.1646   1        22  23 189.900E-03
  1      639.2780717     1.8650   418.4393   1        20  26 477.261E-03
  1      639.2931000     1.8650   418.3172   1        51  26 628.812E-03
  1      639.4062000     1.8647   418.3477   2       109  35   2.262E+00
  1      639.4062098     1.8647   418.4393   1        76  30   1.596E+00
  1      639.4371600     1.8650   418.6834   1         5  25 218.004E-03
  1      639.5583040     1.8665   418.4393   1         5  23 143.381E-03
  1      639.6022030     1.8665   418.4393   1        19  24 234.231E-03
  1      639.6757615     1.8650   418.4088   1        19  23 170.941E-03
  1      639.7296255     1.8650   418.3477   2       109  23  76.575E-03
  1      639.7587022     1.8671   418.6529   1        34  27 429.241E-03
  1      640.0258620     1.8647   418.6834   1        12  23 267.741E-03
  1      640.4188407     1.8690   419.3853   2        82  34   1.486E+00
  1      640.4188530     1.8690   419.3853   1        73  28   1.044E+00
  1      640.4266227     1.8674   419.3853   1        30  26 505.521E-03
  1      640.4980525     1.8683   419.6600   1         8  24 203.519E-03
  1      640.6170555     1.8674   419.8126   1        56  26 551.778E-03
  1      640.6515725     1.8674   419.6600   1         1  23 128.324E-03
  1      640.6538357     1.8696   419.4159   2        10  24 144.347E-03
  1      640.6538708     1.8696   419.4159   1        33  25 436.209E-03
  1      640.8195445     1.8671   420.0568   1        22  25 405.317E-03
  1      640.8832347     1.8683   419.9957   1        22  23 146.957E-03
  1      641.0291337     1.8683   420.3925   1        90  28   1.347E+00
  1      641.0306180     1.8699   420.1483   1        90  23 200.291E-03
  1      641.0350965     1.8696   420.3925   1        93  33   3.585E+00
  1      641.2673442     1.8686   420.6061   1        93  23 119.498E-03
  1      641.5078707     1.8696   421.1249   2        18  23 124.697E-03
  1      641.5228130     1.8690   421.1249   1        82  33   2.275E+00
  1      641.6007025     1.8711   421.3385   1        12  23 234.130E-03
  1      641.7038847     1.8699   421.3690   1        55  26 513.512E-03
  1      641.7061480     1.8699   421.3690   2        20  28 424.121E-03
  1      641.7061725     1.8699   421.3690   1        61  28 906.137E-03
  1      641.7929087     1.8720   421.3690   1        56  26 545.344E-03
  1      641.8215542     1.8717   421.6132   1        53  26 645.467E-03
  1      642.1368450     1.8699   422.1015   1        25  25 270.591E-03
  1      642.2176537     1.8723   422.1015   2        11  24 138.113E-03
  1      642.2212117     1.8720   422.2846   1         1  23 187.000E-03
  1      642.3301980     1.8720   422.3151   1        31  26 415.841E-03
  1      642.4234905     1.8699   422.3151   1        72  29   1.292E+00
  1      642.5150685     1.8735   422.3456   1        69  28   1.130E+00
  1      642.6209392     1.8748   422.3151   1        49  27 671.278E-03
  1      642.6860057     1.8735   422.2541   2         2  26 210.790E-03
  1      642.7195400     1.8723   422.4982   1       118  34   2.833E+00
  1      642.7195690     1.8723   422.4982   2         8  25 299.053E-03
  1      642.8858568     1.8720   422.5898   1        57  29   1.333E+00
  1      642.9731685     1.8738   422.6814   1        26  26 378.872E-03
  1      643.0704083     1.8748   422.5898   1        35  29 689.732E-03
  1      643.0704115     1.8748   422.5898   2        12  26 226.637E-03
  1      643.1164180     1.8748   422.8340   1        40  26 714.232E-03
  1      643.4024563     1.8748   422.8340   1         8  24 173.964E-03
  1      643.4404907     1.8760   422.8340   1        51  29   1.142E+00
  1      643.7508145     1.8748   423.2307   1        30  24 326.004E-03
  1      643.7677207     1.8748   423.3222   2        14  23 125.769E-03
  1      644.0072677     1.8772   423.3222   2         0  25 154.115E-03
  1      644.2502318     1.8787   424.2073   1        51  29 920.472E-03
  1      644.4260997     1.8781   424.2988   1        45  25 415.296E-03
  1      644.5593060     1.8787   424.5125   1        59  29   1.064E+00
  1      645.0250297     1.8769   425.2754   2        17  24 146.741E-03
  1      645.0343370     1.8796   425.5196   1       126  39  11.850E+00
  1      645.0511065     1.8793   425.2754   1        29  25 295.483E-03
  1      645.0570800     1.8796   425.7943   1        27  25 367.078E-03
  1      645.1122987     1.8793   425.4890   1        30  25 379.996E-03
  1      645.2075787     1.8793   425.7637   1         3  23 179.449E-03
  1      645.2126565     1.8796   425.8553   1         3  23 253.521E-03
  1      645.2682868     1.8796   425.7332   1       212  47  70.217E+00
  1      645.2682918     1.8796   425.7332   2        95  33   2.489E+00
  1      645.6322447     1.8796   426.7098   1        75  29 936.869E-03
  1      645.9471237     1.8821   427.4422   1        11  24 336.524E-03
  1      646.0970032     1.8845   427.7169   1        75  28   1.097E+00
  1      646.1103927     1.8836   427.4727   1        86  33   2.573E+00
  1      646.3426440     1.8842   428.2052   1        86  23 153.182E-03
  1      646.5453088     1.8821   428.6935   2       145  38   6.120E+00
  1      646.5453137     1.8821   428.6935   1       222  42  19.830E+00
  1      646.5889245     1.8845   428.6935   1        27  27 511.812E-03
  1      647.2284150     1.8867   430.4025   1         4  25 163.326E-03
  1      647.4942822     1.8891   431.1045   2        18  23 155.246E-03
  1      647.5460977     1.8885   431.1350   2        33  29 438.882E-03
  1      647.5461252     1.8885   431.1350   1        69  27 815.326E-03
  1      648.1361662     1.8918   432.5083   2        30  28 391.203E-03
  1      648.1362000     1.8918   432.5083   1        29  26 437.699E-03
  1      648.4057212     1.8888   433.3018   1        90  30   1.452E+00
  1      648.7163800     1.8894   433.9732   1         4  24 191.801E-03
  1      648.7790982     1.8918   433.9122   1        22  26 412.495E-03
  1      648.9411260     1.8918   433.9732   2        11  28 266.121E-03
  1      649.2210350     1.8915   434.4005   1        22  23 110.427E-03
  1      649.5556883     1.8931   435.0108   1       101  30   1.857E+00
  1      649.5557045     1.8931   435.0108   2         6  24 341.777E-03
  1      649.6629720     1.8918   434.9498   1        59  29   1.196E+00
  1      649.7119290     1.8918   434.9498   2        34  29 495.728E-03
  1      649.7119712     1.8918   434.9498   1        53  26 510.334E-03
  1      649.7898525     1.8918   435.0414   2        34  23  76.462E-03
  1      649.8221720     1.8918   435.0414   2        94  32   1.534E+00
  1      649.8221900     1.8918   435.0414   1       101  34   4.468E+00
  1      649.8597485     1.8940   435.1939   2         0  23 126.235E-03
  1      649.9025148     1.8934   435.4381   1        38  28 798.887E-03
  1      649.9241328     1.8931   435.2550   2        27  27 422.784E-03
  1      650.2139845     1.8943   435.4381   1        30  25 410.489E-03
  1      650.2429077     1.8946   435.4991   1        62  27 741.557E-03
  1      650.3094700     1.8952   435.4991   1        67  33   2.281E+00
  1      650.3094962     1.8952   435.4991   2        27  23  98.923E-03
  1      650.4814992     1.8943   435.7738   2        12  26 223.801E-03
  1      650.4815105     1.8943   435.7738   1        74  26 768.062E-03
  1      650.5250565     1.8952   435.7433   1        58  33   2.179E+00
  1      650.5468995     1.8952   435.4076   1         9  24 328.321E-03
  1      650.5655152     1.8952   435.2550   1         1  23 105.392E-03
  1      650.5910345     1.8943   435.5297   1        72  28   1.550E+00
  1      650.5916840     1.8943   435.4991   1        42  25 403.623E-03
  1      650.7276410     1.8952   435.4686   1        50  26 547.572E-03
  1      650.8057317     1.8955   435.2855   2        12  23  76.324E-03
  1      650.8879332     1.8976   435.2855   1        32  26 311.507E-03
  1      650.9036355     1.8976   435.2550   1         3  24 262.648E-03
  1      650.9509582     1.8961   435.2550   1         3  23 255.732E-03
  1      651.0104010     1.8967   435.2550   2        11  26 194.757E-03
  1      651.0104450     1.8967   435.2550   1         7  26 316.959E-03
